Guardium Version,OS/Platform,OS/Platform version,Database/DBaaS,Database/DBaaS version,Network traffic,Local traffic,Encrypted traffic,Shared Memory,Kerberos,Blocking,Redaction,UID Chain,Compression,Query Rewrite,Instance Discovery,Protocol
11.4,Red Hat,Red Hat 7.2,Vertica,Vertica 9.3,K-TAP,K-TAP,A-TAP,,,K-TAP,K-TAP,K-TAP,,,,N/A
11.4,Red Hat,Red Hat 7.1,Vertica,Vertica 9.3,K-TAP,K-TAP,A-TAP,,,K-TAP,K-TAP,K-TAP,,,,N/A
11.4,Red Hat,Red Hat 7,Vertica,Vertica 9.3,K-TAP,K-TAP,A-TAP,,,K-TAP,K-TAP,K-TAP,,,,N/A
11.4,Red Hat,Red Hat 6,Vertica,Vertica 9.3,K-TAP,K-TAP,A-TAP,,,K-TAP,K-TAP,K-TAP,,,,N/A
11.4,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,Vertica,Vertica 9.3,K-TAP,K-TAP,A-TAP,,,K-TAP,K-TAP,K-TAP,,,,N/A
11.4,Suse,Suse 12 - sixtyfour-bit,Vertica,Vertica 9.3,K-TAP,K-TAP,A-TAP,,,K-TAP,K-TAP,K-TAP,,,,N/A
11.4,CentOS,CentOS 6x,Vertica,Vertica 9.3,K-TAP,K-TAP,A-TAP,,,K-TAP,K-TAP,K-TAP,,,,N/A
11.4,CentOS,CentOS 7x,Vertica,Vertica 9.3,K-TAP,K-TAP,A-TAP,,,K-TAP,K-TAP,K-TAP,,,,N/A
11.4,Red Hat,Red Hat 7.7,Vertica,Vertica 9.3,K-TAP,K-TAP,A-TAP,,,K-TAP,K-TAP,K-TAP,,,,N/A
11.4,Suse,Suse 15 - sixtyfour-bit,Vertica,Vertica 9.3,K-TAP,K-TAP,A-TAP,,,K-TAP,K-TAP,K-TAP,,,,N/A
11.4,Red Hat,Red Hat 7.6,MemSQL,MemSQL 6.8,K-TAP,K-TAP,K-TAP,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.5,MemSQL,MemSQL 6.8,K-TAP,K-TAP,K-TAP,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.4,MemSQL,MemSQL 6.8,K-TAP,K-TAP,K-TAP,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.3,MemSQL,MemSQL 6.8,K-TAP,K-TAP,K-TAP,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.2,MemSQL,MemSQL 6.8,K-TAP,K-TAP,K-TAP,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.1,MemSQL,MemSQL 6.8,K-TAP,K-TAP,K-TAP,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7,MemSQL,MemSQL 6.8,K-TAP,K-TAP,K-TAP,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 6,MemSQL,MemSQL 6.8,K-TAP,K-TAP,K-TAP,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,CentOS,CentOS 6x,MemSQL,MemSQL 6.8,K-TAP,K-TAP,K-TAP,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,CentOS,CentOS 7x,MemSQL,MemSQL 6.8,K-TAP,K-TAP,K-TAP,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.7,MemSQL,MemSQL 6.8,K-TAP,K-TAP,K-TAP,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Solaris,Solaris 11.3,PostgreSQL,PostgreSQL 12,K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),A-TAP (9.4, 9.5),,,K-TAP, A-TAP,K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Solaris,Solaris 11.2,PostgreSQL,PostgreSQL 12,K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),A-TAP (9.4, 9.5),,,K-TAP, A-TAP,K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Solaris,Solaris 11.2,PostgreSQL,PostgreSQL 12,K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),A-TAP (9.4, 9.5),,,K-TAP, A-TAP,K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Solaris,Solaris 10,PostgreSQL,PostgreSQL 12,K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),A-TAP (9.4, 9.5),,,K-TAP, A-TAP,K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Ubuntu,Ubuntu 14.04,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Ubuntu,Ubuntu 16.04,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Ubuntu,Ubuntu 18.0,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Red Hat,Red Hat 7.6,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.5,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.4,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.3,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.2,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.1,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 6,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Solaris,Solaris 11.4,PostgreSQL,PostgreSQL 12,K-TAP (9.3 to 9.5),K-TAP(9.3 to 9.5),A-TAP (9.4, 9.5),,,K-TAP, A-TAP,K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Suse,Suse 12 - sixtyfour-bit,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Windows Server,Windows Server 2019,PostgreSQL,PostgreSQL 12,S-TAP,S-TAP,,N/A,,S-TAP,S-TAP,N/A,N/A,,,TCP
11.4,Windows Server,Windows Server 2016,PostgreSQL,PostgreSQL 12,S-TAP,S-TAP,,N/A,,S-TAP,S-TAP,N/A,N/A,,,TCP
11.4,Windows Server,Windows Server 2012,PostgreSQL,PostgreSQL 12,S-TAP,S-TAP,,N/A,,S-TAP,S-TAP,N/A,N/A,,,TCP
11.4,CentOS,CentOS 6x,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,CentOS,CentOS 7x,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Red Hat,Red Hat 7.7,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Suse,Suse 15 - sixtyfour-bit,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,Yes,N/A
11.4,Windows Server,Windows Server 2012 R2,PostgreSQL,PostgreSQL 12,S-TAP,S-TAP,,N/A,,S-TAP,S-TAP,N/A,N/A,,,TCP
11.4,Red Hat,Red Hat 7.6,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Red Hat,Red Hat 7.5,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Red Hat,Red Hat 7.4,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Red Hat,Red Hat 7.3,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Red Hat,Red Hat 7.2,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Red Hat,Red Hat 7.1,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Red Hat,Red Hat 7,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Red Hat,Red Hat 6,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Suse,Suse 12 - sixtyfour-bit,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Windows Server,Windows Server 2019,MongoDB,MongoDB 4.1,,S-TAP,,N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP
11.4,Windows Server,Windows Server 2016,MongoDB,MongoDB 4.1,,S-TAP,,N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP
11.4,Windows Server,Windows Server 2012,MongoDB,MongoDB 4.1,,S-TAP,,N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP
11.4,CentOS,CentOS 6x,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,CentOS,CentOS 7x,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Red Hat,Red Hat 7.7,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Suse,Suse 15 - sixtyfour-bit,MongoDB,MongoDB 4.1,K-TAP,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Windows Server,Windows Server 2012 R2,MongoDB,MongoDB 4.1,,S-TAP,,N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP
11.4,Debian,Debian 9.3,Db2,Db2 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,Db2,Db2 10.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,Db2,Db2 11.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,Db2,Db2 9.7,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,Db2 Purescale,Db2 Purescale 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,Db2 Purescale,Db2 Purescale 10.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,Db2 Purescale,Db2 Purescale 11,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,Db2 Purescale,Db2 Purescale 9.8,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,Informix,Informix 11.7,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,Informix,Informix 12.1,Informix Exit, K-TAP,Informix Exit, K-TAP,Informix Exit,Informix Exit, A-TAP,,Informix Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),Informix Exit, K-TAP,Informix Exit, K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 9.3,Db2,Db2 11.5,DB2 Exit, K-TAP,DB2 Exit,DB2 Exit,DB2 Exit,,DB2 Exit,DB2 Exit,DB2 Exit,DB2 Exit,,Yes,N/A
11.4,Debian,Debian 9.3,MySQL,MySQL 8.0,K-TAP, UC,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 9.3,MySQL,MySQL 5.7,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 9.3,PostgreSQL,PostgreSQL 11,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,PostgreSQL,PostgreSQL 10,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,PostgreSQL,PostgreSQL 9.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,PostgreSQL,PostgreSQL 9.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,PostgreSQL,PostgreSQL 9.4,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.3,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,Db2,Db2 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,Db2,Db2 10.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,Db2,Db2 11.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,Db2,Db2 9.7,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,Db2 Purescale,Db2 Purescale 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,Db2 Purescale,Db2 Purescale 10.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,Db2 Purescale,Db2 Purescale 11,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,Db2 Purescale,Db2 Purescale 9.8,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,Informix,Informix 11.7,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,Informix,Informix 12.1,Informix Exit, K-TAP,Informix Exit, K-TAP,Informix Exit,Informix Exit, A-TAP,,Informix Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),Informix Exit, K-TAP,Informix Exit, K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 9.4,Db2,Db2 11.5,DB2 Exit, K-TAP,DB2 Exit,DB2 Exit,DB2 Exit,,DB2 Exit,DB2 Exit,DB2 Exit,DB2 Exit,,Yes,N/A
11.4,Debian,Debian 9.4,MySQL,MySQL 8.0,K-TAP, UC,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 9.4,MySQL,MySQL 5.7,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 9.4,PostgreSQL,PostgreSQL 11,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,PostgreSQL,PostgreSQL 10,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,PostgreSQL,PostgreSQL 9.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,PostgreSQL,PostgreSQL 9.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,PostgreSQL,PostgreSQL 9.4,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 9.4,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,Db2,Db2 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,Db2,Db2 10.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,Db2,Db2 11.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,Db2,Db2 9.7,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,Db2 Purescale,Db2 Purescale 10.1,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,Db2 Purescale,Db2 Purescale 10.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,Db2 Purescale,Db2 Purescale 11,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,Db2 Purescale,Db2 Purescale 9.8,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,Informix,Informix 11.7,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,Informix,Informix 12.1,Informix Exit, K-TAP,Informix Exit, K-TAP,Informix Exit,Informix Exit, A-TAP,,Informix Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),Informix Exit, K-TAP,Informix Exit, K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 10,Db2,Db2 11.5,DB2 Exit, K-TAP,DB2 Exit,DB2 Exit,DB2 Exit,,DB2 Exit,DB2 Exit,DB2 Exit,DB2 Exit,,Yes,N/A
11.4,Debian,Debian 10,MySQL,MySQL 8.0,K-TAP, UC,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 10,MySQL,MySQL 5.7,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 10,PostgreSQL,PostgreSQL 11,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,PostgreSQL,PostgreSQL 10,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,PostgreSQL,PostgreSQL 9.6,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,PostgreSQL,PostgreSQL 9.5,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,PostgreSQL,PostgreSQL 9.4,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Debian,Debian 10,PostgreSQL,PostgreSQL 12,K-TAP,K-TAP,,,,K-TAP,K-TAP,K-TAP,K-TAP,,,N/A
11.4,Ubuntu,Ubuntu 18.04,Informix,Informix 14.1,Informix Exit, K-TAP,Informix Exit, K-TAP,Informix Exit,Informix Exit, A-TAP,,Informix Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),Informix Exit, K-TAP,Informix Exit, K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 9.3,Informix,Informix 14.1,Informix Exit, K-TAP,Informix Exit, K-TAP,Informix Exit,Informix Exit, A-TAP,,Informix Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),Informix Exit, K-TAP,Informix Exit, K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 9.4,Informix,Informix 14.1,Informix Exit, K-TAP,Informix Exit, K-TAP,Informix Exit,Informix Exit, A-TAP,,Informix Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),Informix Exit, K-TAP,Informix Exit, K-TAP,K-TAP,,Yes,N/A
11.4,Debian,Debian 10,Informix,Informix 14.1,Informix Exit, K-TAP,Informix Exit, K-TAP,Informix Exit,Informix Exit, A-TAP,,Informix Exit, K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),Informix Exit, K-TAP,Informix Exit, K-TAP,K-TAP,,Yes,N/A
11.4,Windows Server,Windows Server 2019,Db2,Db2 11.5,S-TAP, also with DB2 Exit,DB2 Exit, S-TAP,SSL,N/A,,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,,S-TAP,TCP, SHM
11.4,Windows Server,Windows Server 2016,Db2,Db2 11.5,S-TAP, also with DB2 Exit,DB2 Exit, S-TAP,SSL,N/A,,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,,S-TAP,TCP, SHM
11.4,Windows Server,Windows Server 2012,Db2,Db2 11.5,S-TAP, also with DB2 Exit,DB2 Exit, S-TAP,SSL,N/A,,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,,S-TAP,TCP, SHM
11.4,Windows Server,Windows Server 2012 R2,Db2,Db2 11.5,S-TAP, also with DB2 Exit,S-TAP, also with DB2 Exit,SSL,N/A,,S-TAP (Except DB2 Exit),S-TAP (Except DB2 Exit),N/A,N/A,,S-TAP,TCP, SHM
11.4,Windows Server,Windows Server 2019,Informix,Informix 14.1,S-TAP,S-TAP,SSL,N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP
11.4,Windows Server,Windows Server 2016,Informix,Informix 14.1,S-TAP,S-TAP,SSL,N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP
11.4,Windows Server,Windows Server 2012,Informix,Informix 14.1,S-TAP,S-TAP,SSL,N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP
11.4,Windows Server,Windows Server 2012 R2,Informix,Informix 14.1,S-TAP,S-TAP,SSL,N/A,,S-TAP,S-TAP,N/A,N/A,,S-TAP,TCP
11.4,Red Hat,Red Hat 7.6,MongoDB,MongoDB 4.2,K-TAP, UC,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Suse,Suse 11 - thirtytwo-bit, sixtyfour-bit,MongoDB,MongoDB 4.2,K-TAP, UC,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Red Hat,Red Hat 7.5,MongoDB,MongoDB 4.2,K-TAP, UC,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
11.4,Red Hat,Red Hat 7.4,MongoDB,MongoDB 4.2,K-TAP, UC,K-TAP,A-TAP,,,K-TAP, A-TAP (A-TAP with Linux 2.6.36 and higher only),K-TAP,K-TAP, A-TAP (A-TAP only when configured for real IPs),K-TAP,,,N/A
